Date,Tokyo,Paris,New York
2000-03-29,12.38,4.43,8.59
2000-03-30,11.88,6.64,8.28
2000-03-31,12.0,7.23,9.26
2000-04-01,10.91,6.88,11.94
2000-04-02,11.38,10.19,13.59
2000-04-03,8.71,10.82,14.4
2000-04-04,11.97,8.19,8.01
2000-04-05,12.28,4.62,9.89
2000-04-06,12.86,5.21,12.86
2000-04-07,13.92,7.66,13.92
2000-04-08,12.58,9.45,6.31
2000-04-09,14.04,9.06,7.02
2000-04-10,15.11,10.3,6.09
2000-04-11,11.54,6.26,7.07
2000-04-12,13.87,5.84,5.85
2000-04-13,14.85,6.91,7.34
2000-04-14,16.45,7.34,10.98
2000-04-15,10.13,7.58,14.87
2000-04-16,10.7,7.63,10.05
2000-04-17,11.53,10.06,6.22
2000-04-18,14.35,11.0,8.7
2000-04-19,15.54,10.9,10.68
2000-04-20,13.39,13.57,9.62
2000-04-21,16.13,13.9,9.12
2000-04-22,17.96,13.78,8.33
2000-04-23,15.78,10.86,11.74
2000-04-24,13.57,10.45,10.53
2000-04-25,15.23,14.59,7.16
2000-04-26,14.13,13.19,6.54
2000-04-27,15.4,11.21,9.49
2000-04-28,14.59,12.06,11.34
2000-04-29,15.54,12.01,13.67
2000-04-30,17.09,14.19,12.36
2000-05-01,17.15,14.81,14.63
2000-05-02,17.95,12.81,13.03
2000-05-03,16.81,11.63,13.77
2000-05-04,16.12,13.75,17.76
2000-05-05,16.69,16.61,20.85
2000-05-06,17.52,17.59,22.39
2000-05-07,18.86,17.11,23.36
2000-05-08,19.12,17.67,24.11
2000-05-09,19.6,19.05,17.34
2000-05-10,17.63,18.63,15.82
2000-05-11,17.67,18.08,17.2
2000-05-12,19.75,16.88,15.71
2000-05-13,19.42,17.8,16.73
2000-05-14,19.4,19.15,15.41
2000-05-15,18.14,20.34,14.8
2000-05-16,19.55,20.22,16.36
2000-05-17,17.66,14.14,18.48
2000-05-18,16.54,11.98,14.95
2000-05-19,17.27,10.22,9.87
2000-05-20,16.15,11.48,12.21
2000-05-21,17.89,11.09,12.96
2000-05-22,20.0,12.48,13.44
2000-05-23,21.77,15.29,17.1
2000-05-24,20.71,15.68,18.78
2000-05-25,19.81,14.25,18.63
2000-05-26,21.28,14.42,17.38
2000-05-27,21.33,12.36,16.11
2000-05-28,23.29,12.34,15.12
2000-05-29,23.24,11.78,13.74
2000-05-30,23.05,11.68,14.21
2000-05-31,20.49,14.08,19.01
2000-06-01,22.05,15.74,23.1
2000-06-02,22.34,19.41,20.56
2000-06-03,21.03,20.01,18.31
2000-06-04,20.83,16.57,16.17
2000-06-05,21.09,12.2,14.37
2000-06-06,21.77,13.59,14.79
2000-06-07,23.32,14.54,19.32
2000-06-08,23.55,17.8,22.55
2000-06-09,21.27,20.0,25.29
2000-06-10,19.21,14.53,26.08
2000-06-11,18.06,14.44,20.58
2000-06-12,18.15,16.23,14.89
2000-06-13,18.63,18.25,14.7
2000-06-14,19.46,17.73,17.49
2000-06-15,21.99,17.05,23.1
2000-06-16,23.37,18.45,25.9
2000-06-17,20.71,19.0,21.11
2000-06-18,23.12,21.5,19.9
2000-06-19,24.32,24.42,21.55
2000-06-20,23.58,23.55,22.94
2000-06-21,23.59,20.64,23.08
2000-06-22,24.02,17.38,23.64
2000-06-23,20.74,16.21,23.42
2000-06-24,19.92,13.64,25.02
2000-06-25,19.93,13.98,25.49
2000-06-26,21.1,14.54,25.26
2000-06-27,23.5,15.52,23.01
2000-06-28,23.49,16.77,20.65
2000-06-29,25.35,17.33,21.63
2000-06-30,26.15,19.66,23.08
2000-07-01,27.14,20.83,24.36
2000-07-02,26.74,19.48,24.53
2000-07-03,26.78,18.87,24.09
2000-07-04,24.42,16.55,25.39
2000-07-05,24.04,17.21,22.08
2000-07-06,24.21,19.38,21.58
2000-07-07,23.45,15.73,20.5
2000-07-08,25.31,13.64,22.68
2000-07-09,25.8,14.09,26.36
2000-07-10,26.1,14.47,24.24
2000-07-11,26.12,13.21,23.31
2000-07-12,26.72,14.12,23.61
2000-07-13,27.36,14.91,22.38
2000-07-14,26.66,15.01,20.97
2000-07-15,26.84,14.03,21.57
2000-07-16,27.98,13.21,22.45
2000-07-17,28.14,14.17,24.88
2000-07-18,26.79,16.12,20.56
2000-07-19,26.76,17.56,19.72
2000-07-20,27.28,19.29,21.89
2000-07-21,27.48,18.35,22.99
2000-07-22,28.5,17.52,22.21
2000-07-23,29.21,19.75,22.35
2000-07-24,28.05,17.23,21.61
2000-07-25,25.34,16.39,19.75
2000-07-26,23.92,18.22,20.98
2000-07-27,25.59,17.7,20.7
2000-07-28,26.16,17.89,21.12
2000-07-29,27.42,16.89,21.88
2000-07-30,28.08,17.86,22.85
2000-07-31,28.43,19.79,22.54
2000-08-01,28.51,22.04,24.42
2000-08-02,28.09,18.49,25.26
2000-08-03,28.75,16.97,23.33
2000-08-04,28.48,16.34,22.65
2000-08-05,27.85,17.22,22.02
2000-08-06,27.98,18.23,25.81
2000-08-07,27.02,19.94,26.78
2000-08-08,27.61,19.15,27.07
2000-08-09,26.89,20.53,25.68
2000-08-10,28.12,19.88,24.58
2000-08-11,28.97,19.36,21.43
2000-08-12,27.53,21.76,20.25
2000-08-13,24.82,23.0,19.6
2000-08-14,27.51,21.98,21.0
2000-08-15,26.92,20.03,23.65
2000-08-16,26.63,19.73,21.06
2000-08-17,26.37,19.44,19.21
2000-08-18,25.37,18.87,19.31
2000-08-19,25.84,18.67,19.5
2000-08-20,26.37,17.12,18.53
2000-08-21,27.96,15.08,20.15
2000-08-22,28.54,16.56,20.47
2000-08-23,28.65,19.25,21.99
2000-08-24,27.85,21.74,22.02
2000-08-25,27.98,23.61,22.38
2000-08-26,28.33,20.59,22.79
2000-08-27,28.41,17.23,22.89
2000-08-28,28.09,16.72,21.99
2000-08-29,28.4,17.82,22.08
2000-08-30,28.49,18.12,24.39
2000-08-31,27.18,18.09,24.78
2000-09-01,28.15,16.78,24.81
2000-09-02,30.46,15.91,24.21
2000-09-03,27.08,15.09,23.68
2000-09-04,23.4,13.66,16.68
2000-09-05,21.9,14.64,15.99
2000-09-06,25.1,16.37,16.85
2000-09-07,25.61,15.54,18.53
2000-09-08,26.83,17.93,22.0
2000-09-09,27.02,19.15,22.57
2000-09-10,26.89,19.5,21.58
2000-09-11,24.81,21.21,22.68
2000-09-12,26.62,18.05,23.22
2000-09-13,26.03,16.48,20.13
2000-09-14,26.62,18.49,20.64
2000-09-15,27.18,17.82,16.47
2000-09-16,26.45,15.21,15.77
2000-09-17,25.62,14.88,18.37
2000-09-18,24.8,16.09,19.64
2000-09-19,24.86,15.98,21.57
2000-09-20,23.9,13.7,22.25
2000-09-21,23.47,13.94,17.08
2000-09-22,24.11,18.07,17.36
2000-09-23,23.29,17.7,20.4
2000-09-24,23.37,16.16,14.8
2000-09-25,24.35,15.11,12.56
2000-09-26,21.11,18.06,13.05
2000-09-27,20.95,16.75,15.42
2000-09-28,20.61,15.72,10.66
2000-09-29,20.73,15.32,12.92
2000-09-30,21.73,13.51,13.72
2000-10-01,19.15,12.65,14.94
2000-10-02,17.22,12.22,18.32
2000-10-03,19.55,12.28,18.22
2000-10-04,18.76,14.1,15.64
2000-10-05,18.23,12.6,18.04
2000-10-06,17.87,9.74,12.72
2000-10-07,16.97,9.91,8.19
2000-10-08,16.38,11.54,5.76
2000-10-09,15.96,10.37,5.3
2000-10-10,19.08,9.78,11.13
2000-10-11,19.74,11.0,13.07
2000-10-12,19.72,10.71,14.38
2000-10-13,14.07,9.87,17.28
2000-10-14,16.97,8.73,18.61
2000-10-15,16.05,11.08,15.32
2000-10-16,15.11,10.91,12.27
2000-10-17,15.28,9.83,13.6
2000-10-18,13.4,11.12,12.81
2000-10-19,13.79,13.29,11.51
2000-10-20,14.75,13.61,14.4
2000-10-21,18.86,15.01,13.72
2000-10-22,15.22,15.14,9.17
2000-10-23,14.62,14.53,11.22
2000-10-24,16.05,11.62,14.9
2000-10-25,16.68,12.1,14.41
2000-10-26,15.98,10.88,13.88
2000-10-27,12.49,11.92,12.97
2000-10-28,12.0,13.22,4.76
2000-10-29,10.49,10.9,5.28
2000-10-30,11.18,10.12,8.2
2000-10-31,12.58,9.61,9.38
2000-11-01,15.21,9.04,10.43
2000-11-02,15.48,9.67,11.5
2000-11-03,14.77,8.24,13.15
2000-11-04,14.93,6.6,10.15
2000-11-05,15.7,7.41,8.16
2000-11-06,15.99,9.4,8.97
2000-11-07,16.82,8.2,9.67
2000-11-08,14.75,8.35,11.49
2000-11-09,11.65,7.23,13.61
2000-11-10,12.59,5.47,11.55
2000-11-11,12.88,8.02,9.36
2000-11-12,11.54,9.73,8.1
2000-11-13,13.6,8.4,10.94
2000-11-14,13.65,6.07,6.04
2000-11-15,15.64,6.07,5.57
2000-11-16,10.9,6.23,8.68
2000-11-17,10.91,4.6,5.55
2000-11-18,12.12,6.71,4.63
2000-11-19,10.82,8.93,3.68
2000-11-20,16.31,5.79,1.87
2000-11-21,13.88,7.27,0.26
2000-11-22,9.02,8.65,-0.71
2000-11-23,8.94,8.82,-1.58
2000-11-24,11.68,5.92,0.99
2000-11-25,12.79,8.57,8.1
2000-11-26,13.47,7.75,8.55
2000-11-27,12.65,7.24,7.38
2000-11-28,7.89,13.0,5.89
2000-11-29,7.56,11.69,5.02
2000-11-30,9.42,10.01,2.7
2000-12-01,7.25,11.58,-0.21
2000-12-02,8.26,10.55,-2.5
2000-12-03,9.44,7.91,-0.08
2000-12-04,7.42,7.79,2.39
2000-12-05,9.41,10.19,-0.92
2000-12-06,7.96,10.7,-0.86
2000-12-07,6.14,11.4,-1.42
2000-12-08,7.73,12.16,-1.01
2000-12-09,10.79,9.39,-0.09
2000-12-10,11.81,10.92,3.08
2000-12-11,7.0,11.62,5.9
2000-12-12,5.56,12.27,-2.69
2000-12-13,7.35,11.45,2.79
2000-12-14,6.47,8.45,1.46
2000-12-15,8.29,5.63,3.72
2000-12-16,10.1,4.25,11.98
2000-12-17,8.24,5.19,0.52
2000-12-18,10.03,7.57,-0.02
2000-12-19,12.03,8.66,0.25
2000-12-20,9.26,6.51,-2.03
2000-12-21,8.96,4.78,-0.01
2000-12-22,7.36,1.85,-5.76
2000-12-23,9.71,4.39,-2.67
2000-12-24,8.1,6.36,-4.98
2000-12-25,6.34,4.3,-6.71
2000-12-26,3.6,2.66,-3.93
2000-12-27,4.38,3.98,-3.97
2000-12-28,5.43,2.61,-5.73
2000-12-29,4.59,1.74,-2.23
2000-12-30,6.3,0.1,-2.97
2000-12-31,8.83,-0.07,-4.29
2001-01-01,5.17,5.87,-6.12
2001-01-02,7.89,9.41,-7.29
2001-01-03,5.81,7.55,-4.82
2001-01-04,3.44,8.97,-4.59
2001-01-05,3.94,10.46,-1.49
2001-01-06,2.77,6.57,-1.72
2001-01-07,3.44,4.58,-0.35
2001-01-08,3.25,3.26,-0.11
2001-01-09,4.15,3.19,-3.71
2001-01-10,7.15,7.32,0.19
2001-01-11,6.14,8.37,-0.21
2001-01-12,3.82,4.47,-3.29
2001-01-13,2.05,1.03,-0.37
2001-01-14,0.78,0.75,2.32
2001-01-15,0.63,-1.0,2.79
2001-01-16,1.48,0.52,2.91
2001-01-17,1.75,0.95,0.4
2001-01-18,3.45,3.11,2.29
2001-01-19,2.71,2.58,1.46
2001-01-20,1.66,0.85,-2.63
2001-01-21,4.03,3.2,-5.65
2001-01-22,4.89,8.08,-4.39
2001-01-23,3.63,9.12,-1.18
2001-01-24,4.02,9.76,0.93
2001-01-25,4.79,7.4,-2.74
2001-01-26,4.28,5.93,0.56
2001-01-27,2.18,5.13,0.22
2001-01-28,2.42,4.64,-1.5
2001-01-29,0.22,2.66,3.46
2001-01-30,-0.28,1.29,4.59
2001-01-31,2.8,2.24,3.99
2001-02-01,3.26,-0.68,3.43
2001-02-02,2.05,1.84,-1.48
2001-02-03,2.09,7.74,-2.27
2001-02-04,4.12,10.66,0.74
2001-02-05,5.59,10.11,2.49
2001-02-06,7.23,11.54,2.82
2001-02-07,2.85,9.95,0.25
2001-02-08,3.74,8.91,3.27
2001-02-09,3.08,4.09,8.04
2001-02-10,5.16,3.71,-2.6
2001-02-11,4.38,10.32,-5.41
2001-02-12,3.28,9.9,1.85
2001-02-13,4.06,6.78,2.53
2001-02-14,1.67,4.56,5.62
2001-02-15,3.61,4.04,1.76
2001-02-16,3.65,3.23,1.47
2001-02-17,5.09,5.12,-4.32
2001-02-18,6.68,3.75,-0.79
2001-02-19,7.25,2.92,4.59
2001-02-20,6.23,4.68,4.72
2001-02-21,10.07,4.93,-6.28
2001-02-22,11.76,8.44,-2.89
2001-02-23,10.93,5.93,-1.81
2001-02-24,5.02,1.24,2.75
2001-02-25,4.48,-0.53,7.43
2001-02-26,4.57,1.81,3.23
2001-02-27,7.81,2.57,0.98
2001-02-28,10.71,2.03,-1.03
2001-03-01,4.63,2.12,0.91
2001-03-02,4.95,1.3,3.98
2001-03-03,8.56,2.84,1.42
2001-03-04,8.28,5.0,-0.43
2001-03-05,6.04,4.24,-0.7
2001-03-06,10.44,7.51,1.29
2001-03-07,8.46,12.51,1.76
2001-03-08,4.09,10.05,3.37
2001-03-09,3.48,10.35,2.48
2001-03-10,5.41,11.84,4.0
2001-03-11,4.71,13.27,2.73
2001-03-12,3.9,9.74,4.67
2001-03-13,5.5,7.65,5.64
2001-03-14,10.52,8.32,5.77
2001-03-15,11.19,11.72,6.37
2001-03-16,8.8,11.56,4.66
2001-03-17,10.23,10.38,4.68
2001-03-18,12.49,8.64,5.21
2001-03-19,12.45,4.99,5.61
2001-03-20,13.58,5.53,5.57
2001-03-21,14.39,12.51,5.9
2001-03-22,13.6,11.44,6.68
2001-03-23,11.82,13.02,7.44
2001-03-24,14.43,10.99,2.92
2001-03-25,14.15,6.85,1.63
2001-03-26,11.92,5.16,-0.19
2001-03-27,11.92,8.19,2.95
2001-03-28,11.75,8.52,4.19
2001-03-29,6.68,7.96,5.19
2001-03-30,7.49,8.07,4.63
2001-03-31,3.02,9.63,4.93
2001-04-01,8.12,11.62,5.12
2001-04-02,13.59,15.27,6.04
2001-04-03,12.3,12.27,7.14
2001-04-04,9.62,9.34,7.82
2001-04-05,13.09,7.48,8.71
2001-04-06,14.45,11.64,8.27
2001-04-07,15.09,8.29,6.19
2001-04-08,15.79,8.62,10.43
2001-04-09,16.45,10.62,11.89
2001-04-10,16.89,9.97,9.0
2001-04-11,16.79,8.39,9.77
2001-04-12,15.73,6.62,14.23
2001-04-13,14.21,5.76,12.78
2001-04-14,15.25,4.96,12.04
2001-04-15,15.29,9.13,10.03
2001-04-16,15.95,7.56,9.01
2001-04-17,17.47,6.53,7.68
2001-04-18,17.22,6.14,6.32
2001-04-19,16.72,3.85,10.18
2001-04-20,16.37,4.23,12.88
2001-04-21,10.26,5.46,17.86
2001-04-22,12.04,6.35,17.54
2001-04-23,15.01,9.34,18.65
2001-04-24,16.18,10.48,11.6
2001-04-25,12.42,10.33,11.04
2001-04-26,13.54,10.98,12.74
2001-04-27,15.91,11.34,14.14
2001-04-28,18.18,11.09,11.38
2001-04-29,17.95,11.16,13.96
2001-04-30,13.68,11.27,19.01
2001-05-01,12.69,12.17,20.63
2001-05-02,12.47,13.47,21.92
2001-05-03,12.52,12.65,22.81
2001-05-04,14.21,9.37,20.77
2001-05-05,16.22,8.79,13.97
2001-05-06,18.53,9.02,11.04
2001-05-07,19.71,11.16,12.4
2001-05-08,19.39,13.19,15.16
2001-05-09,18.84,15.3,19.73
2001-05-10,18.03,17.02,21.44
2001-05-11,17.29,19.12,22.32
2001-05-12,18.8,19.18,16.21
2001-05-13,19.82,17.45,15.32
2001-05-14,20.41,12.14,15.79
2001-05-15,20.99,13.13,14.24
2001-05-16,19.45,14.45,13.35
2001-05-17,19.25,13.15,13.93
2001-05-18,20.7,10.92,17.32
2001-05-19,20.88,12.17,15.3
2001-05-20,22.3,14.44,13.21
2001-05-21,22.14,16.12,15.11
2001-05-22,20.31,16.04,15.35
2001-05-23,19.33,17.6,16.2
2001-05-24,19.67,19.58,14.22
2001-05-25,21.12,18.81,15.14
2001-05-26,21.77,18.48,16.34
2001-05-27,18.62,18.77,17.68
2001-05-28,20.22,21.08,17.86
2001-05-29,20.71,20.52,15.45
2001-05-30,20.81,19.89,15.13
2001-05-31,21.57,15.97,15.34
2001-06-01,21.82,14.12,17.8
2001-06-02,21.55,13.81,18.41
2001-06-03,22.3,11.01,18.09
2001-06-04,23.72,13.14,19.19
2001-06-05,22.16,16.51,20.61
2001-06-06,20.57,16.22,20.29
2001-06-07,21.82,15.02,21.24
2001-06-08,20.97,13.15,21.45
2001-06-09,21.13,13.74,21.95
2001-06-10,21.05,13.04,22.53
2001-06-11,22.14,14.2,22.05
2001-06-12,19.34,16.49,22.74
2001-06-13,21.22,16.25,22.63
2001-06-14,18.69,16.71,22.79
2001-06-15,17.72,15.99,23.56
2001-06-16,19.22,16.05,22.16
2001-06-17,22.27,14.96,23.79
2001-06-18,23.66,13.79,24.7
2001-06-19,24.41,14.45,24.83
2001-06-20,21.9,18.0,22.88
2001-06-21,18.88,18.39,22.26
2001-06-22,21.24,17.12,23.01
2001-06-23,22.61,19.03,22.19
2001-06-24,24.0,22.3,23.32
2001-06-25,25.53,23.96,25.02
2001-06-26,26.14,25.65,26.98
2001-06-27,26.73,18.92,27.73
2001-06-28,26.5,19.22,25.3
2001-06-29,26.67,21.36,27.22
2001-06-30,24.61,20.46,26.32
2001-07-01,27.35,19.36,19.1
2001-07-02,24.95,21.46,20.57
2001-07-03,26.2,23.23,22.19
2001-07-04,28.17,22.39,23.11
2001-07-05,28.45,20.91,20.98
2001-07-06,27.39,19.83,21.39
2001-07-07,24.51,17.44,21.96
2001-07-08,25.0,17.69,24.14
2001-07-09,25.67,18.44,26.3
2001-07-10,25.38,18.95,23.5
2001-07-11,27.54,17.41,22.31
2001-07-12,29.18,14.57,21.48
2001-07-13,29.71,14.56,21.95
2001-07-14,29.87,14.6,22.58
2001-07-15,29.0,15.37,24.13
2001-07-16,28.37,15.93,24.94
2001-07-17,28.64,15.75,22.67
2001-07-18,28.23,14.74,21.7
2001-07-19,26.7,15.24,21.71
2001-07-20,28.18,15.83,23.14
2001-07-21,28.57,18.13,23.26
2001-07-22,29.36,21.87,24.51
2001-07-23,31.28,20.08,27.24
2001-07-24,31.6,19.86,29.06
2001-07-25,27.56,21.81,24.34
2001-07-26,25.87,22.71,20.43
2001-07-27,24.45,23.44,21.08
2001-07-28,24.36,23.66,21.17
2001-07-29,25.77,23.04,21.12
2001-07-30,27.57,24.57,21.64
2001-07-31,28.98,23.42,23.97
2001-08-01,29.43,22.07,26.09
2001-08-02,26.56,21.7,25.49
2001-08-03,27.7,20.5,25.05
2001-08-04,28.03,17.76,24.19
2001-08-05,25.01,17.74,26.67
2001-08-06,24.77,18.65,29.14
2001-08-07,24.76,18.31,30.09
2001-08-08,26.13,17.28,30.75
2001-08-09,27.75,16.43,30.06
2001-08-10,28.14,15.23,25.07
2001-08-11,25.95,15.93,23.62
2001-08-12,25.27,18.83,24.6
2001-08-13,27.04,21.09,24.01
2001-08-14,27.82,23.15,23.41
2001-08-15,26.88,23.7,23.59
2001-08-16,26.15,19.43,24.83
2001-08-17,26.4,18.46,25.46
2001-08-18,24.16,19.06,24.7
2001-08-19,24.7,18.79,24.92
2001-08-20,25.66,18.32,24.69
2001-08-21,25.53,19.18,24.85
2001-08-22,26.03,20.88,23.96
2001-08-23,27.65,22.71,23.04
2001-08-24,27.21,23.77,22.07
2001-08-25,27.33,25.35,21.9
2001-08-26,26.53,25.51,24.06
2001-08-27,26.13,20.46,24.04
2001-08-28,25.81,17.75,23.65
2001-08-29,25.05,18.45,22.95
2001-08-30,24.48,17.83,24.5
2001-08-31,22.99,15.22,23.99
2001-09-01,23.87,15.49,18.87
2001-09-02,24.3,15.68,19.8
2001-09-03,22.64,16.16,21.71
2001-09-04,22.3,13.51,21.12
2001-09-05,22.49,13.49,20.07
2001-09-06,23.27,15.54,21.6
2001-09-07,23.68,15.54,22.68
2001-09-08,25.72,15.6,23.13
2001-09-09,26.6,12.1,23.88
2001-09-10,25.79,11.91,21.86
2001-09-11,25.45,12.85,20.38
2001-09-12,26.36,16.14,21.51
2001-09-13,24.85,14.28,16.82
2001-09-14,25.59,12.95,15.08
2001-09-15,25.7,12.57,16.87
2001-09-16,24.73,12.22,18.37
2001-09-17,25.33,10.82,19.13
2001-09-18,25.64,11.65,20.28
2001-09-19,24.82,12.36,20.85
2001-09-20,22.35,13.63,20.77
2001-09-21,18.16,12.73,21.31
2001-09-22,15.61,11.73,20.83
2001-09-23,16.98,11.71,21.32
2001-09-24,18.88,11.44,21.01
2001-09-25,20.95,11.5,14.93
2001-09-26,22.01,11.96,15.38
2001-09-27,22.52,15.08,14.45
2001-09-28,18.95,15.66,14.39
2001-09-29,17.96,14.97,11.97
2001-09-30,19.19,15.12,11.42
2001-10-01,19.68,17.98,14.93
2001-10-02,21.65,19.87,17.94
2001-10-03,20.53,14.99,19.85
2001-10-04,20.37,12.86,19.36
2001-10-05,20.47,15.04,18.23
2001-10-06,21.45,15.63,11.28
2001-10-07,18.9,15.27,8.44
2001-10-08,17.88,14.18,9.56
2001-10-09,18.47,13.72,13.27
2001-10-10,19.23,12.51,15.85
2001-10-11,21.22,13.0,16.38
2001-10-12,20.42,15.25,17.31
2001-10-13,19.68,17.3,15.69
2001-10-14,18.96,16.22,16.96
2001-10-15,17.4,16.3,14.86
2001-10-16,19.62,13.01,12.4
2001-10-17,17.56,14.44,9.81
2001-10-18,12.9,15.15,10.74
2001-10-19,15.0,15.45,13.67
2001-10-20,15.4,15.33,15.32
2001-10-21,16.4,14.14,16.49
2001-10-22,17.49,14.39,15.73
2001-10-23,19.28,14.57,18.54
2001-10-24,17.94,13.11,19.71
2001-10-25,16.79,14.03,13.27
2001-10-26,15.9,12.46,8.42
2001-10-27,16.95,13.81,7.49
2001-10-28,18.35,11.93,7.98
2001-10-29,16.36,12.71,11.94
2001-10-30,14.91,14.16,9.14
2001-10-31,16.61,12.86,13.18
2001-11-01,16.66,7.0,16.53
2001-11-02,17.48,7.41,17.28
2001-11-03,15.17,7.61,12.11
2001-11-04,12.81,6.5,9.27
2001-11-05,16.23,7.76,8.64
2001-11-06,15.55,9.01,11.56
2001-11-07,10.97,12.7,9.76
2001-11-08,13.34,8.1,10.53
2001-11-09,13.29,3.29,8.55
2001-11-10,10.87,1.72,8.72
2001-11-11,12.59,2.25,4.96
2001-11-12,10.96,9.0,5.94
2001-11-13,11.2,7.5,8.46
2001-11-14,10.97,4.11,11.91
2001-11-15,10.76,1.94,14.31
2001-11-16,12.67,3.41,9.44
2001-11-17,12.18,3.87,7.43
2001-11-18,9.83,2.29,9.82
2001-11-19,10.11,2.81,10.28
2001-11-20,11.09,4.71,4.5
2001-11-21,11.23,3.78,6.29
2001-11-22,12.28,5.48,8.67
2001-11-23,12.39,3.72,11.81
2001-11-24,12.14,7.35,15.2
2001-11-25,12.32,9.25,12.68
2001-11-26,9.84,7.22,9.58
2001-11-27,8.15,4.91,12.29
2001-11-28,9.78,7.8,11.48
2001-11-29,13.03,8.52,14.68
2001-11-30,12.24,12.62,16.55
2001-12-01,9.54,11.47,10.58
2001-12-02,10.99,6.82,8.47
2001-12-03,11.08,9.68,9.84
2001-12-04,8.94,9.53,13.35
2001-12-05,9.74,9.79,14.98
2001-12-06,9.08,7.73,13.46
2001-12-07,7.61,3.48,7.1
2001-12-08,7.06,1.49,4.71
2001-12-09,7.78,0.43,4.56
2001-12-10,6.23,0.31,8.71
2001-12-11,5.84,0.92,6.35
2001-12-12,7.92,2.67,10.11
2001-12-13,10.75,2.61,11.3
2001-12-14,7.91,-2.52,9.78
2001-12-15,5.14,-2.37,3.12
2001-12-16,5.54,-0.93,6.18
2001-12-17,6.76,-1.11,9.43
2001-12-18,5.76,0.85,7.01
2001-12-19,5.87,1.37,6.28
2001-12-20,6.01,1.42,4.46
2001-12-21,4.65,0.82,2.34
2001-12-22,5.85,2.2,3.75
2001-12-23,5.92,-1.34,7.23
2001-12-24,7.4,-0.02,1.51
2001-12-25,6.41,5.08,1.19
2001-12-26,6.29,1.13,-0.75
2001-12-27,5.38,3.4,0.64
2001-12-28,5.01,8.69,1.65
2001-12-29,5.55,5.02,-1.28
2001-12-30,4.94,1.1,-3.13
2001-12-31,4.81,-0.93,-2.62
2002-01-01,6.05,-2.93,-1.57
2002-01-02,2.66,-2.56,-0.68
2002-01-03,2.52,-1.31,0.02
2002-01-04,6.52,-0.71,1.62
2002-01-05,5.11,-0.6,1.63
2002-01-06,3.71,-0.33,1.85
2002-01-07,6.78,1.93,-2.27
2002-01-08,6.18,1.18,0.5
2002-01-09,5.03,0.99,5.18
2002-01-10,6.87,2.5,5.15
2002-01-11,8.45,4.21,4.08
2002-01-12,8.45,2.86,4.44
2002-01-13,7.94,3.51,2.85
2002-01-14,8.27,5.71,4.55
2002-01-15,11.1,5.88,3.8
2002-01-16,9.08,3.95,3.61
2002-01-17,5.84,4.08,1.97
2002-01-18,4.78,5.88,-1.65
2002-01-19,4.1,7.49,-1.26
2002-01-20,7.09,8.93,0.05
2002-01-21,10.81,9.0,3.06
2002-01-22,6.94,8.57,5.3
2002-01-23,5.48,7.81,6.38
2002-01-24,5.34,9.84,5.71
2002-01-25,4.63,8.29,5.44
2002-01-26,5.41,11.08,5.77
2002-01-27,8.04,12.82,6.83
2002-01-28,6.14,12.27,9.25
2002-01-29,3.76,7.9,10.58
2002-01-30,4.44,9.29,4.53
2002-01-31,3.48,10.06,6.54
2002-02-01,5.05,10.98,2.55
2002-02-02,7.55,10.78,0.93
2002-02-03,5.03,10.56,2.09
2002-02-04,6.78,9.29,-2.37
2002-02-05,7.39,10.91,1.03
2002-02-06,9.05,6.87,2.34
2002-02-07,8.4,5.48,4.35
2002-02-08,9.82,10.09,4.24
2002-02-09,5.39,10.31,5.42
2002-02-10,1.91,8.88,6.16
2002-02-11,2.97,11.15,-0.01
2002-02-12,4.18,12.81,2.68
2002-02-13,4.37,9.53,-2.06
2002-02-14,4.16,5.23,2.74
2002-02-15,4.71,2.04,6.96
2002-02-16,6.93,2.24,5.48
2002-02-17,7.21,3.65,2.11
2002-02-18,5.44,3.02,2.77
2002-02-19,5.81,6.11,7.27
2002-02-20,7.67,8.33,11.3
2002-02-21,9.77,4.12,7.64
2002-02-22,10.96,7.5,4.13
2002-02-23,9.05,6.85,2.39
2002-02-24,6.68,5.58,5.01
2002-02-25,7.94,10.25,8.41
2002-02-26,8.95,11.75,5.57
2002-02-27,10.4,7.64,0.49
2002-02-28,10.67,6.31,2.08
2002-03-01,11.74,5.35,4.39
2002-03-02,9.64,3.57,11.08
2002-03-03,5.78,3.15,3.57
2002-03-04,8.13,4.93,-2.55
2002-03-05,10.04,5.2,4.4
2002-03-06,11.71,7.02,8.49
2002-03-07,9.14,10.86,7.54
2002-03-08,7.68,8.04,10.47
2002-03-09,9.68,8.75,8.49
2002-03-10,11.63,7.26,1.05
2002-03-11,10.45,8.75,4.4
2002-03-12,11.36,10.24,5.57
2002-03-13,11.17,11.42,8.86
2002-03-14,14.44,8.69,10.52
2002-03-15,15.42,9.54,11.36
2002-03-16,12.69,10.83,2.65
2002-03-17,14.24,11.14,3.08
2002-03-18,12.64,10.61,4.49
2002-03-19,12.82,11.91,5.11
2002-03-20,12.81,14.01,6.04
2002-03-21,16.22,12.42,-0.22
2002-03-22,11.77,10.69,1.66
2002-03-23,8.56,7.72,6.5
2002-03-24,8.88,6.22,6.02
2002-03-25,9.52,5.41,4.15
2002-03-26,10.88,6.61,8.63
2002-03-27,9.36,6.17,5.95
2002-03-28,11.02,6.94,7.92
2002-03-29,14.29,9.24,13.04
